tag_name,tag_prob,tag_resp,#_in_feedback,prob_threshold
WHERE_COL,0.06419473886489868,0,4,1.0
WHERE_COL,0.03857343643903732,0,5,1.0
GROUP_COL,0.9852061867713928,1,6,1.0
HAV_AGG_v2,0.9632944825375692,0,7,1.0
HAV_AGG_v2,0.5106135796634776,1,8,1.0
HAV_AGG_v2,0.49959893869274374,0,9,1.0
HAV_AGG_v2,0.2701955923385808,0,10,1.0
HAV_OP_v2,0.9615458846092224,1,11,1.0
HAV_ROOT_TERM_v2,0.9997712969779968,1,12,1.0
SELECT_AGG_v2,0.8323743343353271,1,1,1.0
WHERE_COL,0.8034228682518005,0,2,1.0
WHERE_COL,0.11922139674425125,0,3,1.0
WHERE_COL,0.03333520144224167,0,4,1.0
WHERE_COL,0.03271283581852913,0,5,1.0
GROUP_COL,0.9911372661590576,1,6,1.0
HAV_AGG_v2,0.999385765014361,0,7,1.0
HAV_AGG_v2,0.19030539639714575,1,8,1.0
HAV_AGG_v2,0.16018532775240388,0,9,1.0
HAV_AGG_v2,0.11508202755049272,0,10,1.0
HAV_OP_v2,0.6677513718605042,1,11,1.0
HAV_ROOT_TERM_v2,0.9995948672294617,1,12,1.0
SELECT_AGG_v2,0.8486977815628052,1,1,1.0
WHERE_COL,0.9999911785125732,1,2,1.0
WHERE_OP,0.9998281002044678,1,3,1.0
WHERE_ROOT_TERM,0.9999990463256836,1,4,1.0
IUEN_v2,0.8757703900337219,1,5,1.0
SELECT_AGG_v2,0.6937639117240906,1,6,1.0
WHERE_COL,0.9999322891235352,1,7,1.0
WHERE_OP,0.999992847442627,1,8,1.0
WHERE_ROOT_TERM,0.9999986886978149,1,9,1.0
SELECT_AGG_v2,0.47097113728523254,1,1,1.0
WHERE_COL,0.9999969005584717,1,2,1.0
WHERE_OP,0.9997267127037048,1,3,1.0
WHERE_ROOT_TERM,0.9999988079071045,1,4,1.0
IUEN_v2,0.9775705337524414,1,5,1.0
SELECT_AGG_v2,0.6024582982063293,0,6,1.0
SELECT_AGG_v2,0.28744515776634216,1,7,1.0
SELECT_AGG_v2,0.10743703693151477,0,8,1.0
SELECT_AGG_v2,0.002502919407561422,0,9,1.0
WHERE_COL,0.9999760389328003,1,10,1.0
WHERE_OP,0.9999916553497314,1,11,1.0
WHERE_ROOT_TERM,0.9999977350234985,1,12,1.0
SELECT_AGG_v2,0.9596202969551086,0,1,1.0
SELECT_AGG_v2,0.04037968069314957,1,2,1.0
SELECT_AGG_v2,4.819583621085138e-11,0,3,1.0
SELECT_AGG_v2,4.591988941871076e-11,0,4,1.0
WHERE_COL,0.939028263092041,0,5,1.0
WHERE_COL,0.036912839859724045,0,6,1.0
WHERE_COL,0.013140845112502575,0,7,1.0
WHERE_COL,0.004614155273884535,0,8,1.0
GROUP_COL,0.6943754553794861,0,9,1.0
GROUP_COL,0.29992812871932983,0,10,1.0
GROUP_COL,0.005661552306264639,0,11,1.0
GROUP_COL,2.0116700397920795e-05,0,12,1.0
IUEN_v2,0.06532487273216248,0,13,1.0
IUEN_v2,0.01824990101158619,0,14,1.0
IUEN_v2,0.0007653203792870045,1,15,1.0
SELECT_AGG_v2,0.8272767663002014,1,16,1.0
SELECT_AGG_v2,0.9719728827476501,0,1,1.0
SELECT_AGG_v2,0.028027102351188667,1,2,1.0
SELECT_AGG_v2,2.4228485884236794e-09,0,3,1.0
SELECT_AGG_v2,1.0131461225526567e-09,0,4,1.0
SELECT_AGG_v2,0.5014622807502747,1,5,1.0
SELECT_AGG_v2,0.9997570616586434,1,1,1.0
WHERE_COL,0.685334324836731,0,2,1.0
WHERE_COL,0.26384323835372925,0,3,1.0
WHERE_COL,0.03159632161259651,0,4,1.0
WHERE_COL,0.005852668080478907,1,5,1.0
WHERE_OP,0.9985938554389155,0,6,1.0
WHERE_OP,0.0012504654005169868,0,7,1.0
WHERE_OP,0.0010830776300281286,0,8,1.0
WHERE_OP,0.009966519809993335,0,9,1.0
WHERE_ROOT_TERM,0.9999836683273315,0,10,1.0
SELECT_AGG_v2,0.9998347565732147,1,1,1.0
SELECT_AGG_v2,0.5121935606002808,1,1,1.0
SELECT_AGG_v2,0.6353558301925659,0,2,1.0
SELECT_AGG_v2,0.32283067703247065,1,3,1.0
SELECT_AGG_v2,0.018176283687353127,1,4,1.0
SELECT_AGG_v2,0.01738244481384754,0,5,1.0
WHERE_COL,0.472484290599823,0,6,1.0
WHERE_COL,0.4074654281139374,1,7,1.0
WHERE_COL,0.0833423063158989,0,8,1.0
WHERE_COL,0.012226976454257965,0,9,1.0
WHERE_OP,0.9999583959579468,1,10,1.0
WHERE_ROOT_TERM,0.9999988079071045,1,11,1.0
GROUP_COL,0.5317521095275879,0,12,1.0
GROUP_COL,0.4633665084838867,0,13,1.0
GROUP_COL,0.001963033340871334,0,14,1.0
GROUP_COL,0.0013781350571662188,0,15,1.0
IUEN_v2,0.2456459403038025,1,16,1.0
SELECT_AGG_v2,0.6613336801528931,0,17,1.0
SELECT_AGG_v2,0.16564764082431793,1,18,1.0
SELECT_AGG_v2,0.10331373661756516,0,19,1.0
SELECT_AGG_v2,0.05341282114386559,1,20,1.0
WHERE_COL,0.4732787311077118,0,21,1.0
WHERE_COL,0.19334591925144196,0,22,1.0
WHERE_COL,0.12536966800689697,0,23,1.0
WHERE_COL,0.09769956767559052,0,24,1.0
SELECT_AGG_v2,0.4380173087120056,0,1,1.0
SELECT_AGG_v2,0.2967829406261444,1,2,1.0
SELECT_AGG_v2,0.16374880075454712,1,3,1.0
SELECT_AGG_v2,0.0535716563463211,0,4,1.0
SELECT_AGG_v2,0.3049436807632447,0,5,1.0
SELECT_AGG_v2,0.2992241084575653,0,6,1.0
SELECT_AGG_v2,0.1559595763683319,0,7,1.0
SELECT_AGG_v2,0.1536761075258255,0,8,1.0
WHERE_COL,0.7643862366676331,1,9,1.0
WHERE_OP,0.9999963045120239,1,10,1.0
WHERE_ROOT_TERM,0.999998927116394,1,11,1.0
WHERE_COL,0.6682029366493225,0,12,1.0
WHERE_COL,0.20404358208179474,0,13,1.0
WHERE_COL,0.06605613976716995,0,14,1.0
WHERE_COL,0.031247081235051155,0,15,1.0
WHERE_OP,0.978038489818573,0,16,1.0
WHERE_OP,0.021254539489746094,0,17,1.0
WHERE_OP,0.062424617480769405,0,18,1.0
WHERE_OP,0.0004966471460647881,0,19,1.0
WHERE_ROOT_TERM,0.9959836006164551,1,20,1.0
SELECT_AGG_v2,0.9999986886978149,1,1,1.0
WHERE_COL,0.3891652524471283,0,2,1.0
WHERE_COL,0.19015753269195557,0,3,1.0
WHERE_COL,0.15836459398269653,0,4,1.0
WHERE_COL,0.09023884683847427,0,5,1.0
WHERE_OP,0.890645444393158,0,6,1.0
WHERE_OP,0.2087108125936834,0,7,1.0
WHERE_OP,0.03425733745098114,0,8,1.0
WHERE_OP,0.019513873383402824,0,9,1.0
WHERE_ROOT_TERM,0.9998857975006104,1,10,1.0
SELECT_AGG_v2,0.999998927116394,1,1,1.0
WHERE_COL,0.4255017936229706,0,2,1.0
WHERE_COL,0.23642776906490326,0,3,1.0
WHERE_COL,0.1305786520242691,0,4,1.0
WHERE_COL,0.12027954310178757,0,5,1.0
WHERE_OP,0.9848957061767578,0,6,1.0
WHERE_OP,0.013163131661713123,0,7,1.0
WHERE_OP,0.029112884581880924,0,8,1.0
WHERE_OP,0.00033695652382448316,0,9,1.0
WHERE_ROOT_TERM,0.9999905824661255,1,10,1.0
SELECT_AGG_v2,0.993316650390625,1,1,1.0
IUEN_v2,0.5608314871788025,0,2,1.0
IUEN_v2,0.0004833512066397816,1,3,1.0
IUEN_v2,3.4453307307558134e-05,0,4,1.0
SELECT_AGG_v2,0.45943698287010193,0,5,1.0
SELECT_AGG_v2,0.32300713658332825,0,6,1.0
SELECT_AGG_v2,0.10670962929725648,0,7,1.0
SELECT_AGG_v2,0.056979302316904075,1,8,1.0
WHERE_COL,0.6016539335250854,0,9,1.0
WHERE_COL,0.38357192277908325,0,10,1.0
WHERE_COL,0.004993845243006945,0,11,1.0
WHERE_COL,0.0033767754212021828,0,12,1.0
SELECT_AGG_v2,0.9892645478248596,1,1,1.0
IUEN_v2,0.8134216070175171,0,2,1.0
IUEN_v2,0.0008765720413066447,1,3,1.0
IUEN_v2,1.2635765415325295e-05,0,4,1.0
SELECT_AGG_v2,0.5694883465766907,0,5,1.0
SELECT_AGG_v2,0.26460695266723633,0,6,1.0
SELECT_AGG_v2,0.05730827897787095,0,7,1.0
SELECT_AGG_v2,0.047885600477457047,1,8,1.0
WHERE_COL,0.6054407358169556,0,9,1.0
WHERE_COL,0.3846558630466461,0,10,1.0
WHERE_COL,0.0033275794703513384,0,11,1.0
WHERE_COL,0.003131859004497528,0,12,1.0
SELECT_AGG_v2,0.8974164128303528,1,1,1.0
SELECT_AGG_v2,0.38233739137649536,0,2,1.0
SELECT_AGG_v2,0.35152637958526617,1,3,1.0
SELECT_AGG_v2,0.130818247795105,0,4,1.0
SELECT_AGG_v2,0.07580731064081192,1,5,1.0
WHERE_COL,0.6046813130378723,0,6,1.0
WHERE_COL,0.15711449086666107,0,7,1.0
WHERE_COL,0.14686471223831177,0,8,1.0
WHERE_COL,0.05321335047483444,0,9,1.0
WHERE_OP,0.9912393052907104,0,10,1.0
WHERE_OP,0.11553592144358589,0,11,1.0
WHERE_OP,0.0006589554250240326,0,12,1.0
WHERE_OP,6.112781557021663e-05,0,13,1.0
WHERE_ROOT_TERM,0.9999895095825195,1,14,1.0
SELECT_AGG_v2,0.8334251046180725,1,1,1.0
SELECT_AGG_v2,0.8734915256500244,1,2,1.0
WHERE_COL,0.4340316653251648,0,3,1.0
WHERE_COL,0.2051474153995514,0,4,1.0
WHERE_COL,0.19814778864383698,0,5,1.0
WHERE_COL,0.10169489681720734,0,6,1.0
SELECT_AGG_v2,0.7792752385139465,1,1,1.0
SELECT_AGG_v2,0.8988446593284607,1,2,1.0
SELECT_AGG_v2,0.8906096053826196,0,3,1.0
SELECT_AGG_v2,0.22120450437068936,1,4,1.0
SELECT_AGG_v2,0.5603438650462106,0,5,1.0
SELECT_AGG_v2,0.28452143082808073,0,6,1.0
GROUP_COL,0.9999001026153564,1,7,1.0
ORDER_AGG_v2,0.9590648529928174,0,8,1.0
ORDER_AGG_v2,0.6155336731003823,0,9,1.0
ORDER_AGG_v2,0.3032181336697059,1,10,1.0
ORDER_AGG_v2,0.0005406740820035338,0,11,1.0
ORDER_DESC_ASC,0.9836251139640808,1,12,1.0
ORDER_LIMIT,0.9999635219573975,1,13,1.0
SELECT_AGG_v2,0.7779778838157654,1,1,1.0
SELECT_AGG_v2,0.9658377766609192,1,2,1.0
SELECT_AGG_v2,0.9324455857276917,1,3,1.0
GROUP_COL,0.9999947547912598,1,4,1.0
ORDER_AGG_v2,0.9270113213487242,0,5,1.0
ORDER_AGG_v2,0.6789944777437749,1,6,1.0
ORDER_AGG_v2,0.4668886782461764,0,7,1.0
ORDER_AGG_v2,0.16251077097970873,0,8,1.0
ORDER_DESC_ASC,0.9969401359558105,1,9,1.0
ORDER_LIMIT,0.9999451637268066,1,10,1.0
SELECT_AGG_v2,0.42190882563591003,0,1,1.0
SELECT_AGG_v2,0.33411911129951477,1,2,1.0
SELECT_AGG_v2,0.11279753595590589,0,3,1.0
SELECT_AGG_v2,0.09543413668870925,1,4,1.0
SELECT_AGG_v2,0.6816085967878757,0,5,1.0
SELECT_AGG_v2,0.6467102065563498,0,6,1.0
SELECT_AGG_v2,0.10692322999238968,0,7,1.0
SELECT_AGG_v2,0.10180962830781937,0,8,1.0
GROUP_COL,0.9085252285003662,0,9,1.0
GROUP_COL,0.08863960951566696,0,10,1.0
GROUP_COL,0.002413869369775057,1,11,1.0
GROUP_COL,0.0003477044519968331,0,12,1.0
HAV_AGG_v2,0.8258119873989893,1,13,1.0
HAV_OP_v2,0.9974772466523016,1,14,1.0
HAV_ROOT_TERM_v2,0.9999732971191406,1,15,1.0
SELECT_AGG_v2,0.44995349645614624,0,1,1.0
SELECT_AGG_v2,0.31778815388679504,1,2,1.0
SELECT_AGG_v2,0.22717057168483734,1,3,1.0
SELECT_AGG_v2,0.0033891370985656977,0,4,1.0
SELECT_AGG_v2,0.513516366481781,0,5,1.0
SELECT_AGG_v2,0.2299734503030777,0,6,1.0
SELECT_AGG_v2,0.148635596036911,0,7,1.0
SELECT_AGG_v2,0.04777341336011886,1,8,1.0
GROUP_COL,0.7965091466903687,0,9,1.0
GROUP_COL,0.20094510912895203,0,10,1.0
GROUP_COL,0.002251966157928109,1,11,1.0
GROUP_COL,0.0002874941856134683,0,12,1.0
HAV_AGG_v2,0.970673216737105,0,13,1.0
HAV_AGG_v2,0.5784806282497824,0,14,1.0
HAV_AGG_v2,0.10272644260049668,0,15,1.0
HAV_AGG_v2,0.08167461337722924,0,16,1.0
HAV_OP_v2,0.9993572984707249,0,17,1.0
HAV_OP_v2,0.9997420907020569,0,18,1.0
HAV_OP_v2,0.00010545601980993524,0,19,1.0
HAV_OP_v2,2.0928928279317915e-05,0,20,1.0
HAV_ROOT_TERM_v2,0.9999821186065674,1,21,1.0
SELECT_AGG_v2,0.8997541069984436,1,1,1.0
GROUP_COL,0.9882204532623291,0,2,1.0
GROUP_COL,0.006171063985675573,0,3,1.0
GROUP_COL,0.00538126565515995,0,4,1.0
GROUP_COL,0.0002208592341048643,1,5,1.0
ORDER_AGG_v2,0.9468920711028036,0,6,1.0
ORDER_AGG_v2,0.6620100118251347,0,7,1.0
ORDER_AGG_v2,0.22706307582659532,0,8,1.0
ORDER_AGG_v2,0.18327272543813433,1,9,1.0
ORDER_DESC_ASC,0.9989013671875,1,10,1.0
ORDER_LIMIT,0.9999638795852661,1,11,1.0
SELECT_AGG_v2,0.7418332695960999,1,1,1.0
GROUP_COL,0.952081024646759,0,2,1.0
GROUP_COL,0.031021038070321083,0,3,1.0
GROUP_COL,0.008511566556990147,0,4,1.0
GROUP_COL,0.008112489245831966,1,5,1.0
ORDER_AGG_v2,0.9944156238782079,0,6,1.0
ORDER_AGG_v2,0.38406057018710416,0,7,1.0
ORDER_AGG_v2,0.10486815883243888,0,8,1.0
ORDER_AGG_v2,0.08389348268027148,0,9,1.0
ORDER_DESC_ASC,0.9947493672370911,0,10,1.0
ORDER_LIMIT,0.9999693632125854,1,11,1.0
SELECT_AGG_v2,0.4754786193370819,0,1,1.0
SELECT_AGG_v2,0.4318857192993164,1,2,1.0
SELECT_AGG_v2,0.0689857602119446,0,3,1.0
SELECT_AGG_v2,0.01820473745465279,0,4,1.0
SELECT_AGG_v2,0.9947031140327454,1,5,1.0
GROUP_COL,0.987598717212677,0,6,1.0
GROUP_COL,0.006984627805650234,1,7,1.0
GROUP_COL,0.002962699858471751,0,8,1.0
GROUP_COL,0.002407711697742343,0,9,1.0
ORDER_AGG_v2,0.9124227318546313,0,10,1.0
ORDER_AGG_v2,0.7332675286084188,1,11,1.0
ORDER_AGG_v2,0.31661770996173516,0,12,1.0
ORDER_AGG_v2,0.2520381477143203,0,13,1.0
ORDER_DESC_ASC,0.9919816851615906,1,14,1.0
ORDER_LIMIT,0.9999622106552124,1,15,1.0
SELECT_AGG_v2,0.7551756501197815,0,1,1.0
SELECT_AGG_v2,0.1831723302602768,1,2,1.0
SELECT_AGG_v2,0.05177621915936469,0,3,1.0
SELECT_AGG_v2,0.009133836254477497,0,4,1.0
SELECT_AGG_v2,0.9984028935432434,1,5,1.0
GROUP_COL,0.9978324770927429,0,6,1.0
GROUP_COL,0.0020617551635950804,1,7,1.0
GROUP_COL,8.544619777239859e-05,0,8,1.0
GROUP_COL,1.402494035573909e-05,0,9,1.0
ORDER_AGG_v2,0.9949984090238293,0,10,1.0
ORDER_AGG_v2,0.2698156937782265,0,11,1.0
ORDER_AGG_v2,0.26457661394462295,0,12,1.0
ORDER_AGG_v2,0.21922378349643004,0,13,1.0
ORDER_DESC_ASC,0.9613975286483765,1,14,1.0
ORDER_LIMIT,0.9999494552612305,1,15,1.0
SELECT_AGG_v2,0.9999380111694336,1,1,1.0
GROUP_COL,0.9685614705085754,0,2,1.0
GROUP_COL,0.01700950227677822,0,3,1.0
GROUP_COL,0.009929902851581573,0,4,1.0
GROUP_COL,0.0022824297193437815,0,5,1.0
ORDER_AGG_v2,0.9567734982618888,0,6,1.0
ORDER_AGG_v2,0.5836880060995555,0,7,1.0
ORDER_AGG_v2,0.37542942576372473,0,8,1.0
ORDER_AGG_v2,0.2813036727460745,0,9,1.0
ORDER_DESC_ASC,0.7534195780754089,0,10,1.0
ORDER_LIMIT,0.9999028444290161,1,11,1.0
SELECT_AGG_v2,0.9999986886978149,1,1,1.0
SELECT_AGG_v2,0.9705485105514526,0,2,1.0
SELECT_AGG_v2,0.02298406884074211,0,3,1.0
SELECT_AGG_v2,0.00634729349985719,0,4,1.0
SELECT_AGG_v2,4.521632945397872e-05,0,5,1.0
GROUP_COL,0.9965839385986328,0,6,1.0
GROUP_COL,0.00259446632117033,1,7,1.0
GROUP_COL,0.0005954964435659349,0,8,1.0
GROUP_COL,0.0002239142486359924,0,9,1.0
SELECT_AGG_v2,0.8818780183792114,0,1,1.0
SELECT_AGG_v2,0.056377653032541275,1,2,1.0
SELECT_AGG_v2,0.04708462953567505,1,3,1.0
SELECT_AGG_v2,0.00911607127636671,0,4,1.0
SELECT_AGG_v2,0.9835780858648798,0,5,1.0
SELECT_AGG_v2,0.36627044589865954,0,6,1.0
SELECT_AGG_v2,0.33271995696457546,0,7,1.0
SELECT_AGG_v2,0.3160240608721981,0,8,1.0
GROUP_COL,0.989030659198761,0,9,1.0
GROUP_COL,0.006547568831592798,1,10,1.0
GROUP_COL,0.002488406840711832,0,11,1.0
GROUP_COL,0.0011279609752818942,0,12,1.0
ORDER_AGG_v2,0.9983744603945877,0,13,1.0
ORDER_AGG_v2,0.25008057314507864,0,14,1.0
ORDER_AGG_v2,0.1656455285547897,0,15,1.0
ORDER_AGG_v2,0.1537371761941444,0,16,1.0
ORDER_DESC_ASC,0.9890356659889221,0,17,1.0
ORDER_LIMIT,0.9996510744094849,1,18,1.0
SELECT_AGG_v2,0.7427542209625244,0,1,1.0
SELECT_AGG_v2,0.18955202400684357,1,2,1.0
SELECT_AGG_v2,0.038447082042694085,1,3,1.0
SELECT_AGG_v2,0.01919520832598209,0,4,1.0
SELECT_AGG_v2,0.8871026261870364,0,5,1.0
SELECT_AGG_v2,0.10499097406864165,1,6,1.0
SELECT_AGG_v2,0.4255884944078242,0,7,1.0
SELECT_AGG_v2,0.012176401913166046,0,8,1.0
GROUP_COL,0.9896702170372009,0,9,1.0
GROUP_COL,0.008819138631224632,1,10,1.0
GROUP_COL,0.0008523011929355562,0,11,1.0
GROUP_COL,0.0004563475667964667,0,12,1.0
ORDER_AGG_v2,0.8961218744992964,0,13,1.0
ORDER_AGG_v2,0.7621753146314488,0,14,1.0
ORDER_AGG_v2,0.31612569921388833,0,15,1.0
ORDER_AGG_v2,0.2332801917903831,0,16,1.0
ORDER_DESC_ASC,0.9404852986335754,0,17,1.0
ORDER_LIMIT,0.9999148845672607,1,18,1.0
SELECT_AGG_v2,0.44625067710876465,0,1,1.0
SELECT_AGG_v2,0.3099778890609741,0,2,1.0
SELECT_AGG_v2,0.1749410331249237,1,3,1.0
SELECT_AGG_v2,0.045303154736757285,0,4,1.0
SELECT_AGG_v2,0.5803809762001038,1,5,1.0
GROUP_COL,0.3397364318370819,0,6,1.0
GROUP_COL,0.3095206320285797,0,7,1.0
GROUP_COL,0.17613397538661957,0,8,1.0
GROUP_COL,0.10373972356319427,1,9,1.0
HAV_AGG_v2,0.979606647986695,0,10,1.0
HAV_AGG_v2,0.43838207835305704,1,11,1.0
HAV_AGG_v2,0.43007687633836295,0,12,1.0
HAV_AGG_v2,0.25759395447536926,0,13,1.0
HAV_OP_v2,0.9994312989106158,1,14,1.0
HAV_ROOT_TERM_v2,0.9999741315841675,1,15,1.0
SELECT_AGG_v2,0.40879127383232117,0,1,1.0
SELECT_AGG_v2,0.2996993660926819,1,2,1.0
SELECT_AGG_v2,0.289806216955185,0,3,1.0
SELECT_AGG_v2,0.0008951419731602075,0,4,1.0
SELECT_AGG_v2,0.7099580764770508,0,5,1.0
SELECT_AGG_v2,0.1856287121772766,1,6,1.0
SELECT_AGG_v2,0.011407828889787192,0,7,1.0
SELECT_AGG_v2,0.004033946897834538,0,8,1.0
GROUP_COL,0.6852307319641113,0,9,1.0
GROUP_COL,0.16395676136016846,1,10,1.0
GROUP_COL,0.13318738341331482,0,11,1.0
GROUP_COL,0.01004051323980093,0,12,1.0
HAV_AGG_v2,0.9999788698573984,0,13,1.0
HAV_AGG_v2,0.07143499541797176,0,14,1.0
HAV_AGG_v2,0.06428128049939441,0,15,1.0
HAV_AGG_v2,0.05565598534975028,0,16,1.0
HAV_OP_v2,0.9995781774030148,0,17,1.0
HAV_OP_v2,0.9996106028556824,0,18,1.0
HAV_OP_v2,7.242014544317499e-05,0,19,1.0
HAV_OP_v2,1.4428330359805841e-05,0,20,1.0
HAV_ROOT_TERM_v2,0.9999897480010986,1,21,1.0
SELECT_AGG_v2,0.999631404876709,1,1,1.0
SELECT_AGG_v2,0.9966199398040771,1,2,1.0
WHERE_COL,0.9942330718040466,1,3,1.0
WHERE_OP,0.9965819716453552,0,4,1.0
WHERE_OP,0.002578088780865073,0,5,1.0
WHERE_OP,0.0004516504122875631,1,6,1.0
WHERE_OP,0.015029057576284621,0,7,1.0
WHERE_ROOT_TERM,0.8856615424156189,1,8,1.0
SELECT_AGG_v2,0.9985606745980232,1,9,1.0
SELECT_AGG_v2,0.6189348101615906,0,1,1.0
SELECT_AGG_v2,0.197978213429451,1,2,1.0
SELECT_AGG_v2,0.17567318677902224,1,3,1.0
SELECT_AGG_v2,0.00592978438362479,0,4,1.0
WHERE_COL,0.8168056011199951,0,5,1.0
WHERE_COL,0.05193425342440605,0,6,1.0
WHERE_COL,0.03656750172376633,0,7,1.0
WHERE_COL,0.024935942143201828,0,8,1.0
WHERE_OP,0.9933617115020752,0,9,1.0
WHERE_OP,0.003450587159022689,0,10,1.0
WHERE_OP,0.038240250011884795,0,11,1.0
WHERE_OP,0.0004499326169025153,0,12,1.0
WHERE_ROOT_TERM,0.9980680346488953,1,13,1.0
SELECT_AGG_v2,0.9999833106994629,1,1,1.0
SELECT_AGG_v2,0.6345521211624146,0,2,1.0
SELECT_AGG_v2,0.17689622938632968,0,3,1.0
SELECT_AGG_v2,0.14199459552764893,1,4,1.0
SELECT_AGG_v2,0.03674083948135376,0,5,1.0
SELECT_AGG_v2,0.10408789053937877,0,6,1.0
SELECT_AGG_v2,0.00011048828309867522,0,7,1.0
SELECT_AGG_v2,0.00010837119043571874,0,8,1.0
SELECT_AGG_v2,0.13416958006930754,0,9,1.0
GROUP_COL,0.9990482926368713,0,10,1.0
GROUP_COL,0.0008436036296188831,0,11,1.0
GROUP_COL,7.551963062724099e-05,0,12,1.0
GROUP_COL,1.4863495380268432e-05,0,13,1.0
SELECT_AGG_v2,0.9997782111167908,1,1,1.0
SELECT_AGG_v2,0.7281059622764587,0,2,1.0
SELECT_AGG_v2,0.2715097963809967,1,3,1.0
SELECT_AGG_v2,0.0003197582555003462,1,4,1.0
SELECT_AGG_v2,5.9223162679700174e-05,0,5,1.0
SELECT_AGG_v2,0.8880083560943604,1,1,1.0
SELECT_AGG_v2,0.7154093980789185,1,2,1.0
SELECT_AGG_v2,0.527247965335846,0,1,1.0
SELECT_AGG_v2,0.42133522033691406,0,2,1.0
SELECT_AGG_v2,0.028390711173415187,1,3,1.0
SELECT_AGG_v2,0.24756087486492798,0,4,1.0
SELECT_AGG_v2,0.83070969581604,1,5,1.0
SELECT_AGG_v2,0.9232170581817627,1,1,1.0
SELECT_AGG_v2,0.937218189239502,1,2,1.0
SELECT_AGG_v2,0.9210454225540161,1,3,1.0
WHERE_COL,0.9927532076835632,0,4,1.0
WHERE_COL,0.002966806758195162,0,5,1.0
WHERE_COL,0.0023294328711926937,0,6,1.0
WHERE_COL,0.0010436255251988769,0,7,1.0
SELECT_AGG_v2,0.9801310896873474,1,1,1.0
SELECT_AGG_v2,0.8748239278793335,1,2,1.0
SELECT_AGG_v2,0.9149360656738281,1,3,1.0
SELECT_AGG_v2,0.9996474981307983,1,1,1.0
SELECT_AGG_v2,0.9783531427383423,0,2,1.0
SELECT_AGG_v2,0.02164516411721706,1,3,1.0
SELECT_AGG_v2,1.2868721341874332e-06,1,4,1.0
SELECT_AGG_v2,4.4433599555304713e-07,0,5,1.0
SELECT_AGG_v2,0.987621009349823,1,1,1.0
SELECT_AGG_v2,0.9834643602371216,0,2,1.0
SELECT_AGG_v2,0.016532765701413158,1,3,1.0
SELECT_AGG_v2,2.6819102458830466e-06,1,4,1.0
SELECT_AGG_v2,1.428445699502845e-07,0,5,1.0
SELECT_AGG_v2,0.9903136491775513,1,1,1.0
SELECT_AGG_v2,0.9563726782798767,1,2,1.0
ORDER_AGG_v2,0.2718067169189453,0,3,1.0
ORDER_AGG_v2,0.270795077085495,0,4,1.0
ORDER_AGG_v2,0.17548909783363342,0,5,1.0
ORDER_AGG_v2,0.1354840099811554,0,6,1.0
GROUP_COL,0.8731544613838196,0,7,1.0
GROUP_COL,0.09857814013957977,0,8,1.0
GROUP_COL,0.01706375554203987,0,9,1.0
GROUP_COL,0.005671638064086437,0,10,1.0
WHERE_COL,0.36458930373191833,0,11,1.0
WHERE_COL,0.22770723700523376,0,12,1.0
WHERE_COL,0.18535645306110382,0,13,1.0
WHERE_COL,0.07021636515855789,0,14,1.0
WHERE_OP,0.9968209266662598,0,15,1.0
WHERE_OP,0.0019462169148027897,0,16,1.0
WHERE_OP,0.024905271232949357,0,17,1.0
WHERE_OP,0.014476331940757283,0,18,1.0
WHERE_ROOT_TERM,0.991540253162384,1,19,1.0
SELECT_AGG_v2,0.9966251850128174,1,1,1.0
SELECT_AGG_v2,0.9813050627708435,1,2,1.0
GROUP_COL,0.8046892881393433,0,3,1.0
GROUP_COL,0.12505340576171875,0,4,1.0
GROUP_COL,0.02794838137924671,0,5,1.0
GROUP_COL,0.011596711352467537,0,6,1.0
ORDER_AGG_v2,0.56790691614151,0,7,1.0
ORDER_AGG_v2,0.14951862394809723,0,8,1.0
ORDER_AGG_v2,0.11913912743330002,0,9,1.0
ORDER_AGG_v2,0.09367824345827101,0,10,1.0
WHERE_COL,0.3704912066459656,0,11,1.0
WHERE_COL,0.26529476046562195,0,12,1.0
WHERE_COL,0.1345682442188263,0,13,1.0
WHERE_COL,0.09882747381925583,0,14,1.0
WHERE_OP,0.9979075193405151,0,15,1.0
WHERE_OP,0.0014543469296768308,0,16,1.0
WHERE_OP,0.017494810757089727,0,17,1.0
WHERE_OP,0.0158817274654368,0,18,1.0
WHERE_ROOT_TERM,0.9060422778129578,1,19,1.0
SELECT_AGG_v2,0.9999998807907104,1,1,1.0
SELECT_AGG_v2,0.9963924288749695,0,2,1.0
SELECT_AGG_v2,0.003552085720002652,1,3,1.0
SELECT_AGG_v2,3.0159013476804803e-05,0,4,1.0
SELECT_AGG_v2,1.659460031078197e-05,0,5,1.0
WHERE_COL,0.8973737955093384,1,6,1.0
WHERE_OP,0.9999898672103882,1,7,1.0
WHERE_ROOT_TERM,0.9999994039535522,1,8,1.0
SELECT_AGG_v2,0.9941582679748535,1,1,1.0
SELECT_AGG_v2,0.9999139308929443,0,2,1.0
SELECT_AGG_v2,7.705835741944618e-05,0,3,1.0
SELECT_AGG_v2,6.364812634274135e-06,1,4,1.0
SELECT_AGG_v2,1.6353925502698996e-06,0,5,1.0
WHERE_COL,0.9988762736320496,1,6,1.0
WHERE_OP,0.9999948740005493,1,7,1.0
WHERE_ROOT_TERM,0.9999994039535522,1,8,1.0
